inc,1/xi_p,1/xi_b,1/xi_d,1/xi_r
71.0,0.0014507703840760124,0.00016045649053801202,0.0,0.00016045649053801202
72.0,0.0011700561350682114,0.00012933811800505443,0.0,0.00012933811800505443
73.0,0.0009520689559901008,0.00010521400091845184,0.0,0.00010521400091845184
74.0,0.0007803152867181834,8.623010377756946e-05,0.0,8.623010377756946e-05
75.0,0.0006410603823141241,7.085175029678652e-05,0.0,7.085175029678652e-05
76.0,0.0005285488488980856,5.8433776013126894e-05,0.0,5.8433776013126894e-05
77.0,0.0004352693860034926,4.8141305075359444e-05,0.0,4.8141305075359444e-05
78.0,0.0003572686344484297,3.953564417076249e-05,0.0,3.953564417076249e-05
79.0,0.00029311071613871004,3.2455914942062164e-05,0.0,3.2455914942062164e-05
80.0,0.00023871394096010849,2.645124114124614e-05,0.0,2.645124114124614e-05
