inc,1/xi_p,1/xi_b,1/xi_d,1/xi_r
42.0,1.3768611242431745,1.400095491412949,0.9024588786462836,0.4976366127666655
43.0,1.345061636606674,1.3810474776816817,0.8970402325695442,0.4840072451121375
44.0,1.31298472110271,1.3617906576004484,0.8914627225356871,0.4703279350647612
45.0,1.2806498073709591,1.3423448490449437,0.8857269145457235,0.4566179344992202
46.0,1.2480742332066503,1.322712176565942,0.8798335252820318,0.44287865128391
47.0,1.2153540191447747,1.3029483807559048,0.8737834219525084,0.4291649588033965
48.0,1.182448419062032,1.2830252842707144,0.8675776219639488,0.4154476623067655
49.0,1.1494872476855331,1.2630546873618211,0.861217292424848,0.4018373949369732
50.0,1.1163818092258095,1.2428995876149007,0.8547037494779912,0.3881958381369095
51.0,1.0833073449917818,1.2227504425125837,0.8480384574634212,0.3747119850491625
52.0,1.050135291467508,1.2024557320490739,0.8412230279125698,0.3612327041365042
53.0,1.0170269625380584,1.182125131607171,0.8342592183745381,0.34786591323263283
54.0,0.9839705400937588,1.161770870283434,0.827148931075719,0.33462193920771494
55.0,0.9509692173985808,1.1413610511411365,0.8198942114141509,0.32146683972698575
56.0,0.918131112233596,1.1209748936392918,0.812497246290183,0.3084776473491089
57.0,0.8854251605037557,1.1005820245654927,0.8049603622752473,0.2956216622902455
58.0,0.8529235313791392,1.08020872578289,0.7972860236207012,0.28292270216218884
59.0,0.8206462349302068,1.0598702910837228,0.7894768301089231,0.2703934609747996
60.0,0.788644536993449,1.0396122189879102,0.7815355147490067,0.25807670423890355
61.0,0.7569672975036063,1.0194460313283153,0.7734649413196067,0.24598109000870866
62.0,0.7255643717794515,0.9993191796145326,0.765268101761653,0.23405107785287954
63.0,0.6945136347152622,0.9793080868299597,0.7569481134238873,0.22235997340607236
64.0,0.6640568879052009,0.9522372243298234,0.741348425765801,0.21088879856402248
65.0,0.6346135113166074,0.9090845669223608,0.7093730066342501,0.1997115602881107
66.0,0.6055512036533074,0.8574523662786026,0.6689534458554822,0.18849892042312036
67.0,0.5768348234591013,0.800111944428279,0.6229169338390369,0.1771950105892421
68.0,0.5482497920839382,0.7388415982223521,0.5732025661877905,0.16563903203456157
69.0,0.5195598677917134,0.6750404567501087,0.5214547305027541,0.15358572624735461
70.0,0.4905353888433731,0.6169346152972108,0.4760146576530079,0.140919957644203
71.0,0.4609574205240367,0.5631443255961978,0.4351053473566653,0.1280389782395325
72.0,0.4305725858620583,0.5089859928398517,0.3937466379117369,0.11523935492811473
73.0,0.3994711368076713,0.4547928595318111,0.3519477192785901,0.10284514025322099
74.0,0.3679074123335941,0.4009142850844466,0.30983287169497453,0.0910814133894721
75.0,0.33606713239862857,0.3476393644190032,0.2676231404153997,0.08001622400360352
76.0,0.30439896574362496,0.29541379815729507,0.22563370540607844,0.06978009275121665
77.0,0.27320525060629547,0.24465530116911283,0.1842813092983064,0.06037399187080642
78.0,0.24279265222448485,0.19589705298646293,0.14410267381819533,0.051794379168267596
79.0,0.21341315853315773,0.14980112762182338,0.10579002022666127,0.044011107395162105
80.0,0.18533340091052516,0.10726421856333762,0.07026013686473764,0.037004081698599985
81.0,0.1586058097101323,0.06950119831767342,0.038804853674478695,0.03069634464319472
82.0,0.13329633757739423,0.03854101115510786,0.013510793513021077,0.025030217642086783
83.0,0.10921906676124486,0.019898500564048273,0.0,0.019898500564048273
84.0,0.08656874356840928,0.015300692823513425,0.0,0.015300692823513425
85.0,0.06658220039984358,0.011446357340420675,0.0,0.011446357340420675
86.0,0.049040575879256795,0.008218006534342676,0.0,0.008218006534342676
87.0,0.033806507508530474,0.005532871944014145,0.0,0.005532871944014145
88.0,0.020635111282421358,0.0033034205305254617,0.0,0.0033034205305254617
89.0,0.009344512641805898,0.0014652021113171223,0.0,0.0014652021113171223
90.0,0.0,0.0,0.0,0.0
